name,tear,score,rate
대충생긴놈,MASTER,53점,112승 102패 (52.34%)
구리구리멍텅구리,MASTER,53점,148승 107패 (58.04%)
징계위원회4관왕,MASTER,53점,154승 118패 (56.62%)
퇴물 갓자크,MASTER,53점,148승 123패 (54.61%)
O솜뭉치O,MASTER,53점,34승 23패 (59.65%)
DEUKING,MASTER,53점,69승 38패 (64.49%)
장시혁,MASTER,53점,179승 169패 (51.44%)
SAZARR,MASTER,53점,202승 147패 (57.88%)
Ratom,MASTER,53점,106승 85패 (55.50%)
ZED03,MASTER,53점,308승 272패 (53.10%)
if Your die,MASTER,53점,32승 20패 (61.54%)
기구하다1,MASTER,53점,319승 326패 (49.46%)
밍잉구,MASTER,53점,104승 72패 (59.09%)
네잎클로버,MASTER,53점,53승 28패 (65.43%)
형수사랑 찢재명,MASTER,53점,77승 71패 (52.03%)
바람고추,MASTER,53점,301승 298패 (50.25%)
presenttto,MASTER,53점,194승 150패 (56.40%)
S13,MASTER,53점,191승 158패 (54.73%)
만주사화,MASTER,53점,197승 173패 (53.24%)
퓨 제,MASTER,53점,170승 156패 (52.15%)
신 카,MASTER,53점,330승 320패 (50.77%)
Xerath,MASTER,53점,175승 174패 (50.14%)
합 궁,MASTER,53점,111승 110패 (50.23%)
이학수99,MASTER,53점,106승 86패 (55.21%)
Seliph,MASTER,53점,67승 62패 (51.94%)
Becloser,MASTER,53점,180승 160패 (52.94%)
Slasher,MASTER,52점,168승 162패 (50.91%)
츄르사냥뀬,MASTER,52점,116승 75패 (60.73%)
Mask걸,MASTER,52점,95승 94패 (50.26%)
티 루,MASTER,52점,65승 71패 (47.79%)
멘탈약한가락,MASTER,52점,80승 69패 (53.69%)
초코우유쪼아,MASTER,52점,147승 136패 (51.94%)
일데올로기,MASTER,52점,59승 42패 (58.42%)
벌꿀윤은기,MASTER,52점,123승 120패 (50.62%)
Kasi,MASTER,52점,129승 119패 (52.02%)
A0BOY,MASTER,52점,120승 93패 (56.34%)
이승현05,MASTER,52점,92승 82패 (52.87%)
노동건,MASTER,52점,66승 63패 (51.16%)
모두 건승하자,MASTER,52점,77승 77패 (50.00%)
TP0,MASTER,52점,201승 158패 (55.99%)
띵콩땅콩,MASTER,52점,245승 214패 (53.38%)
CPGUZI,MASTER,52점,66승 50패 (56.90%)
산나비,MASTER,52점,88승 81패 (52.07%)
저라뎃의첫째아들,MASTER,52점,45승 35패 (56.25%)
어또켕 어또켕,MASTER,52점,82승 64패 (56.16%)
굴려보니베인,MASTER,52점,101승 79패 (56.11%)
zxzzxvqwe,MASTER,52점,31승 16패 (65.96%)
브레인저그,MASTER,52점,29승 17패 (63.04%)
귀여운하연이,MASTER,52점,104승 93패 (52.79%)
너네는실험쥐,MASTER,52점,72승 51패 (58.54%)
물다야,MASTER,52점,83승 53패 (61.03%)
wqasdferg,MASTER,52점,394승 378패 (51.04%)
lostup,MASTER,52점,106승 73패 (59.22%)
안영찬 08,MASTER,52점,350승 343패 (50.51%)
스나킹,MASTER,52점,336승 325패 (50.83%)
cklol,MASTER,52점,201승 183패 (52.34%)
KDF Clozer,MASTER,52점,39승 31패 (55.71%)
뱅둥이,MASTER,52점,96승 87패 (52.46%)
йou,MASTER,52점,172승 139패 (55.31%)
Be2gether,MASTER,52점,38승 16패 (70.37%)
동콩이,MASTER,52점,128승 114패 (52.89%)
매일 볼래요,MASTER,52점,40승 29패 (57.97%)
Fairy tale,MASTER,52점,232승 181패 (56.17%)
04년생 Akaps,MASTER,52점,150승 133패 (53.00%)
양파깡좋아,MASTER,52점,117승 84패 (58.21%)
leesa95,MASTER,52점,282승 262패 (51.84%)
바텀뽑기게임실패,MASTER,52점,335승 293패 (53.34%)
모두 지나간다,MASTER,52점,218승 177패 (55.19%)
고독한파쿠,MASTER,52점,61승 49패 (55.45%)
달땡이세마리,MASTER,52점,195승 173패 (52.99%)
어깨돼지,MASTER,52점,71승 46패 (60.68%)
창망구,MASTER,52점,90승 77패 (53.89%)
반수생이철한,MASTER,52점,81승 76패 (51.59%)
좋아하니까 귀여운 거야,MASTER,52점,31승 21패 (59.62%)
starfired,MASTER,52점,147승 144패 (50.52%)
망나니짐승대장,MASTER,52점,65승 58패 (52.85%)
DK FenRir,MASTER,51점,911승 912패 (49.97%)
괴물쥐,MASTER,51점,29승 13패 (69.05%)
두더지,MASTER,51점,20승 7패 (74.07%)
xpantom,MASTER,51점,295승 273패 (51.94%)
팀운18,MASTER,51점,73승 70패 (51.05%)
gonzi,MASTER,51점,67승 59패 (53.17%)
KlO,MASTER,51점,35승 20패 (63.64%)
조이보이,MASTER,51점,96승 56패 (63.16%)
loveicec,MASTER,51점,258승 226패 (53.31%)
윤애옹,MASTER,51점,114승 99패 (53.52%)
xianzaiweilai,MASTER,51점,113승 100패 (53.05%)
123,MASTER,51점,660승 666패 (49.77%)
너 호날두,MASTER,51점,327승 330패 (49.77%)
애스크미,MASTER,51점,195승 184패 (51.45%)
매너게임추종자,MASTER,51점,119승 90패 (56.94%)
기하장성,MASTER,51점,285승 271패 (51.26%)
위쪽클릭아래그랩,MASTER,51점,201승 160패 (55.68%)
이마트 가이,MASTER,51점,258승 234패 (52.44%)
내일부터노력할게,MASTER,51점,95승 72패 (56.89%)
긴급호출,MASTER,51점,177승 176패 (50.14%)
Cuzz,MASTER,51점,138승 135패 (50.55%)
게임해말하지마,MASTER,51점,42승 29패 (59.15%)
칸 그레이,MASTER,51점,89승 78패 (53.29%)
뱀 아오기리,MASTER,51점,344승 328패 (51.19%)
오늘은더놀고싶어,MASTER,51점,167승 139패 (54.58%)
으하하하하하하하,MASTER,51점,248승 215패 (53.56%)
Draven,MASTER,51점,31승 12패 (72.09%)
린 짱,MASTER,51점,57승 36패 (61.29%)
아인즈,MASTER,51점,111승 97패 (53.37%)
yoy121,MASTER,51점,87승 69패 (55.77%)
모던애플,MASTER,51점,129승 107패 (54.66%)
니인생폭망함,MASTER,51점,98승 97패 (50.26%)
헤 게,MASTER,51점,336승 348패 (49.12%)
부동심심,MASTER,51점,211승 199패 (51.46%)
0솜뭉치0,MASTER,51점,86승 69패 (55.48%)
happy hopey,MASTER,51점,56승 44패 (56.00%)
상식선에서하자좀,MASTER,51점,183승 169패 (51.99%)
주모여기국밥한그,MASTER,50점,83승 82패 (50.30%)
타 잔,MASTER,50점,262승 217패 (54.70%)
bairimengwo,MASTER,50점,180승 170패 (51.43%)
개두칠,MASTER,50점,33승 22패 (60.00%)
31039,MASTER,50점,53승 49패 (51.96%)
쏘리쏘리삐뽀삐뽀,MASTER,50점,229승 224패 (50.55%)
apxdd,MASTER,50점,48승 33패 (59.26%)
Pekemo,MASTER,50점,128승 121패 (51.41%)
여친몰래 코파기,MASTER,50점,212승 197패 (51.83%)
xzxmKled,MASTER,50점,49승 32패 (60.49%)
오리사절대안함,MASTER,50점,177승 143패 (55.31%)
마스터는못갈거야,MASTER,50점,228승 180패 (55.88%)
난 부처가 아니야,MASTER,50점,470승 472패 (49.89%)
바론맛우유,MASTER,50점,237승 223패 (51.52%)
칼부건들지마셈 ,MASTER,50점,221승 220패 (50.11%)
전 주,MASTER,50점,201승 196패 (50.63%)
각설탕 공기,MASTER,50점,74승 46패 (61.67%)
하지마,MASTER,50점,114승 83패 (57.87%)
T1 Gumayusi,MASTER,50점,480승 452패 (51.50%)
이새끼는그냥잘함,MASTER,50점,72승 48패 (60.00%)
Stay in Clouds,MASTER,50점,129승 121패 (51.60%)
nj lol,MASTER,50점,61승 48패 (55.96%)
만두1,MASTER,50점,168승 152패 (52.50%)
Rammus,MASTER,50점,156승 113패 (57.99%)
Last answer,MASTER,50점,282승 263패 (51.74%)
우주대스탕,MASTER,50점,89승 76패 (53.94%)
Jaycop,MASTER,50점,54승 41패 (56.84%)
Faker,MASTER,50점,83승 53패 (61.03%)
팀에 벽 느낌,MASTER,50점,41승 25패 (62.12%)
시노노메박사,MASTER,50점,70승 39패 (64.22%)
정글의 신,MASTER,50점,245승 218패 (52.92%)
동우옌,MASTER,50점,59승 51패 (53.64%)
다누리,MASTER,50점,117승 91패 (56.25%)
Star,MASTER,50점,87승 46패 (65.41%)
아OI번장인,MASTER,50점,46승 34패 (57.50%)
쭌뇽이,MASTER,50점,186승 161패 (53.60%)
구귤게이,MASTER,50점,330승 280패 (54.10%)
lillliiilililill,MASTER,50점,53승 23패 (69.74%)
넌 틀린 말 했어,MASTER,50점,87승 67패 (56.49%)
Mooooohe,MASTER,50점,106승 97패 (52.22%)
ADFADGFAC,MASTER,50점,64승 49패 (56.64%)
아기도파,MASTER,49점,109승 92패 (54.23%)
그댈 만난 후부터,MASTER,49점,357승 288패 (55.35%)
정신차린녀석,MASTER,49점,146승 129패 (53.09%)
숲 비둘기,MASTER,49점,59승 39패 (60.20%)
 머리를만져봐,MASTER,49점,162승 141패 (53.47%)
reI1fe,MASTER,49점,439승 438패 (50.06%)
천상계미드,MASTER,49점,253승 240패 (51.32%)
2001 03 25,MASTER,49점,49승 47패 (51.04%)
뜨거운서울집값,MASTER,49점,182승 169패 (51.85%)
0817,MASTER,49점,29승 14패 (67.44%)
휘 민,MASTER,49점,197승 133패 (59.70%)
asdqf1234,MASTER,49점,154승 144패 (51.68%)
불라칸,MASTER,49점,46승 32패 (58.97%)
개인딩거,MASTER,49점,119승 101패 (54.09%)
RKai,MASTER,49점,70승 60패 (53.85%)
수 채,MASTER,49점,76승 66패 (53.52%)
임녜준,MASTER,49점,58승 49패 (54.21%)
원석이,MASTER,49점,162승 123패 (56.84%)
내가 아리 장인,MASTER,49점,116승 105패 (52.49%)
너는 나의 길동무,MASTER,49점,36승 30패 (54.55%)
T1 Faker,MASTER,49점,284승 251패 (53.08%)
Evenphilia,MASTER,49점,93승 93패 (50.00%)
유하린I,MASTER,49점,209승 188패 (52.64%)
섭서만,MASTER,49점,100승 75패 (57.14%)
나는왜이모양일까,MASTER,49점,91승 81패 (52.91%)
베인으로그마,MASTER,49점,64승 49패 (56.64%)
태윤권,MASTER,49점,230승 226패 (50.44%)
선 민,MASTER,49점,159승 147패 (51.96%)
SuLa,MASTER,49점,47승 34패 (58.02%)
정다현,MASTER,49점,46승 23패 (66.67%)
고드름멘탈,MASTER,49점,146승 149패 (49.49%)
이승하,MASTER,49점,21승 6패 (77.78%)
ずっと真夜中でいいのに,MASTER,49점,87승 53패 (62.14%)
포기하면즐겜,MASTER,49점,206승 200패 (50.74%)
죽을거야 죽는다,MASTER,49점,53승 37패 (58.89%)
자 크,MASTER,49점,166승 160패 (50.92%)
나현이의 보물1호,MASTER,49점,48승 30패 (61.54%)
개똥떵어리,MASTER,49점,70승 68패 (50.72%)
sejun0403,MASTER,49점,105승 95패 (52.50%)
혁 이 상,MASTER,49점,78승 71패 (52.35%)
2rbals,MASTER,49점,42승 24패 (63.64%)
류현규,MASTER,49점,191승 186패 (50.66%)
응가123,MASTER,49점,68승 56패 (54.84%)
설향 더 블러드,MASTER,49점,344승 335패 (50.66%)
오른으로박는사람,MASTER,49점,938승 921패 (50.46%)
잔 나,MASTER,49점,316승 318패 (49.84%)
현재킹,MASTER,49점,163승 120패 (57.60%)
LiquidnAts,MASTER,48점,149승 129패 (53.60%)
DouyuTvSupXerath,MASTER,48점,38승 28패 (57.58%)
코코아내꺼야,MASTER,48점,138승 119패 (53.70%)
렉 돌,MASTER,48점,238승 228패 (51.07%)
요 네,MASTER,48점,52승 30패 (63.41%)
MODEK,MASTER,48점,66승 35패 (65.35%)
카직스,MASTER,48점,326승 323패 (50.23%)
예티 익충이,MASTER,48점,281승 276패 (50.45%)
madcow,MASTER,48점,79승 60패 (56.83%)
준 서,MASTER,48점,43승 32패 (57.33%)
기회의 땅,MASTER,48점,60승 58패 (50.85%)
qwedascxz,MASTER,48점,286승 288패 (49.83%)
No None Nein,MASTER,48점,167승 169패 (49.70%)
듸 르,MASTER,48점,28승 16패 (63.64%)
kazuha,MASTER,48점,74승 59패 (55.64%)
김태연,MASTER,48점,59승 48패 (55.14%)
슝슝재,MASTER,48점,156승 114패 (57.78%)
권화사녀,MASTER,48점,130승 103패 (55.79%)
네둘기,MASTER,48점,88승 92패 (48.89%)
Saeyan,MASTER,48점,101승 77패 (56.74%)
fuqing uzi,MASTER,48점,199승 181패 (52.37%)
i want2,MASTER,48점,442승 420패 (51.28%)
옥지 전 남자친구,MASTER,48점,116승 109패 (51.56%)
끼욤미,MASTER,48점,108승 99패 (52.17%)
VeIvet,MASTER,48점,94승 81패 (53.71%)
케넨 신,MASTER,48점,230승 236패 (49.36%)
Eren 02,MASTER,48점,180승 175패 (50.70%)
8917,MASTER,48점,299승 288패 (50.94%)
조이끼여워,MASTER,48점,95승 65패 (59.38%)
큐 베,MASTER,48점,31승 15패 (67.39%)
난 항상 너였어,MASTER,48점,55승 44패 (55.56%)
티비나무,MASTER,48점,51승 32패 (61.45%)
역천괴,MASTER,48점,230승 236패 (49.36%)
Summit,MASTER,48점,129승 100패 (56.33%)
SQQQ무한물타기,MASTER,48점,81승 86패 (48.50%)
Xiang Jian Ti,MASTER,48점,253승 243패 (51.01%)
붕어가조아,MASTER,48점,34승 18패 (65.38%)
Carbonara,MASTER,48점,170승 155패 (52.31%)
FA JINEY,MASTER,48점,29승 15패 (65.91%)
태 핑,MASTER,48점,156승 113패 (57.99%)
개얍새,MASTER,48점,162승 163패 (49.85%)
양정만,MASTER,48점,129승 112패 (53.53%)
내 우상 김동하,MASTER,48점,100승 94패 (51.55%)
어린이정식돈까스,MASTER,48점,43승 36패 (54.43%)
호야의하루,MASTER,48점,103승 90패 (53.37%)
녹차라떼잉,MASTER,48점,78승 75패 (50.98%)
오늘의만찬은,MASTER,48점,108승 97패 (52.68%)
스크럼블EGG,MASTER,48점,105승 90패 (53.85%)
원딜유저,MASTER,48점,78승 61패 (56.12%)
PandaTv24223,MASTER,48점,148승 148패 (50.00%)
D0 Dive,MASTER,48점,238승 233패 (50.53%)
맛태원,MASTER,48점,170승 167패 (50.45%)
하늘에꽃이피오라,MASTER,48점,98승 92패 (51.58%)
tio9,MASTER,47점,54승 42패 (56.25%)
네이버동물농장,MASTER,47점,67승 58패 (53.60%)
vzxcasdq,MASTER,47점,71승 48패 (59.66%)
07 원딜킹,MASTER,47점,56승 44패 (56.00%)
엔터키뽑은공팔년생,MASTER,47점,333승 279패 (54.41%)
연쇄할인범Steam,MASTER,47점,104승 85패 (55.03%)
귀요미,MASTER,47점,100승 91패 (52.36%)
희성이는만년실버,MASTER,47점,62승 31패 (66.67%)
챠크라,MASTER,47점,361승 361패 (50.00%)
아e거리좀달라고,MASTER,47점,212승 214패 (49.77%)
유명한이다,MASTER,47점,218승 204패 (51.66%)
suixinsuoyu,MASTER,47점,282승 253패 (52.71%)
루시안,MASTER,47점,110승 111패 (49.77%)
귀여운 청솔모,MASTER,47점,27승 12패 (69.23%)
초가스,MASTER,47점,272승 261패 (51.03%)
너는 손바닥이오 나는 하늘이다,MASTER,47점,279승 256패 (52.15%)
Asdopnbq,MASTER,47점,143승 153패 (48.31%)
비틀림,MASTER,47점,193승 189패 (50.52%)
잠 동,MASTER,47점,126승 112패 (52.94%)
피글스틱,MASTER,47점,100승 67패 (59.88%)
ShingekiNoKyojin,MASTER,47점,57승 49패 (53.77%)
키위쿤,MASTER,47점,78승 59패 (56.93%)
Cloud0704,MASTER,47점,54승 52패 (50.94%)
유 틸,MASTER,47점,64승 43패 (59.81%)
Pouring Rain,MASTER,47점,166승 146패 (53.21%)
새콤발랄공주,MASTER,47점,114승 103패 (52.53%)
도행지이성,MASTER,47점,99승 94패 (51.30%)
Since 1999,MASTER,47점,119승 117패 (50.42%)
누렁이,MASTER,47점,116승 90패 (56.31%)
경인교대17학번,MASTER,47점,136승 112패 (54.84%)
침대밖은 위험해,MASTER,47점,83승 76패 (52.20%)
인간이랑만대화함,MASTER,47점,87승 68패 (56.13%)
돈받고져주는게정,MASTER,47점,413승 325패 (55.96%)
제드아지르,MASTER,47점,41승 26패 (61.19%)
싸움 멈춰,MASTER,47점,46승 36패 (56.10%)
hide on bush,MASTER,47점,268승 249패 (51.84%)
dhfwe,MASTER,47점,69승 63패 (52.27%)
생과일쥬스,MASTER,47점,84승 73패 (53.50%)
틈새 게이머,MASTER,47점,138승 135패 (50.55%)
아임재렛,MASTER,47점,147승 137패 (51.76%)
비타민서플,MASTER,47점,130승 118패 (52.42%)
으라차차 권민수,MASTER,47점,116승 107패 (52.02%)
우르곳 연구소장,MASTER,47점,230승 221패 (51.00%)
난아무고토몰라염,MASTER,47점,227승 219패 (50.90%)
정신놓지말자,MASTER,47점,63승 50패 (55.75%)
Let me sup,MASTER,47점,108승 106패 (50.47%)
잘자야,MASTER,47점,114승 91패 (55.61%)
그랜드마스터 꼭 가고싶습니다,MASTER,47점,278승 278패 (50.00%)
기호스굿,MASTER,47점,83승 53패 (61.03%)
지면 이터널리턴,MASTER,47점,101승 92패 (52.33%)
모 모,MASTER,47점,122승 115패 (51.48%)
따스한 가을 햇살,MASTER,47점,209승 158패 (56.95%)
중 재,MASTER,47점,133승 129패 (50.76%)
팥 피,MASTER,47점,83승 82패 (50.30%)
탑갱오면둘다죽임,MASTER,47점,52승 39패 (57.14%)
10년의끝,MASTER,47점,142승 133패 (51.64%)
스핀짓주 마스터,MASTER,47점,62승 52패 (54.39%)
열쇠챙겨,MASTER,47점,126승 105패 (54.55%)
캐 완,MASTER,47점,324승 335패 (49.17%)
도구로 태어난 몸,MASTER,47점,118승 124패 (48.76%)
2ery,MASTER,47점,171승 149패 (53.44%)
함건드리봐바,MASTER,47점,68승 52패 (56.67%)
나도 걍 대충함,MASTER,47점,115승 109패 (51.34%)
강원도원펀맨,MASTER,47점,234승 200패 (53.92%)
좋은 상상,MASTER,47점,87승 57패 (60.42%)
한일고요리사,MASTER,47점,245승 209패 (53.96%)
도S 찰싹,MASTER,47점,187승 191패 (49.47%)
윤승미,MASTER,47점,81승 57패 (58.70%)
찢어읍재명리,MASTER,47점,87승 65패 (57.24%)
찌니렌드,MASTER,47점,143승 135패 (51.44%)
코스모가느껴져요,MASTER,47점,199승 166패 (54.52%)
모준혁이,MASTER,46점,56승 44패 (56.00%)
윤나나,MASTER,46점,54승 44패 (55.10%)
탑똥받아라,MASTER,46점,205승 179패 (53.39%)
디엔시,MASTER,46점,32승 20패 (61.54%)
오늘도무지성,MASTER,46점,93승 64패 (59.24%)
스물넷코치지망생,MASTER,46점,156승 125패 (55.52%)
나도 잘하고 싶엉,MASTER,46점,61승 39패 (61.00%)
Elaborate Moving,MASTER,46점,507승 494패 (50.65%)
안녕멀어지는나의하루야,MASTER,46점,299승 238패 (55.68%)
HoiU,MASTER,46점,332승 307패 (51.96%)
야 망,MASTER,46점,97승 71패 (57.74%)
Kaliking,MASTER,46점,240승 228패 (51.28%)
애니메,MASTER,46점,52승 39패 (57.14%)
韓 國,MASTER,46점,182승 163패 (52.75%)
갱 좀,MASTER,46점,81승 66패 (55.10%)
플로리다프로젝트,MASTER,46점,100승 90패 (52.63%)
boy,MASTER,46점,127승 83패 (60.48%)
만족시도유치목달,MASTER,46점,106승 95패 (52.74%)
Sheepcloud,MASTER,46점,44승 35패 (55.70%)
내 길을 가고싶어,MASTER,46점,44승 31패 (58.67%)
sefwqwd,MASTER,46점,183승 181패 (50.27%)
니가원하는미드,MASTER,46점,331승 320패 (50.84%)
chicken,MASTER,46점,122승 99패 (55.20%)
傲岸雄姿,MASTER,46점,33승 20패 (62.26%)
Hello Level,MASTER,46점,254승 220패 (53.59%)
난 그마가야해,MASTER,46점,282승 233패 (54.76%)
CCLL2,MASTER,46점,126승 116패 (52.07%)
한국 좋아해요,MASTER,46점,97승 65패 (59.88%)
퉤퉤퉤퉤퉤,MASTER,46점,67승 56패 (54.47%)
Yozz,MASTER,46점,45승 41패 (52.33%)
늦은 하루,MASTER,46점,75승 68패 (52.45%)
luv2s,MASTER,46점,217승 206패 (51.30%)
테 모,MASTER,46점,102승 116패 (46.79%)
느   담,MASTER,46점,143승 123패 (53.76%)
매일배고픈사람,MASTER,46점,301승 306패 (49.59%)
Huntsman,MASTER,46점,123승 91패 (57.48%)
이 오,MASTER,46점,270승 258패 (51.14%)
말안하는도구,MASTER,46점,85승 82패 (50.90%)
러 브,MASTER,46점,161승 112패 (58.97%)
T1 Gumayusi,MASTER,46점,128승 116패 (52.46%)
밀크티 UP ,MASTER,46점,205승 192패 (51.64%)
수호자,MASTER,46점,63승 44패 (58.88%)
a1a3,MASTER,46점,68승 59패 (53.54%)
taiwanad,MASTER,46점,174승 162패 (51.79%)
검은색봉다리,MASTER,46점,61승 40패 (60.40%)
애니킹,MASTER,46점,220승 213패 (50.81%)
k0g MaW,MASTER,46점,120승 89패 (57.42%)
투순이투마,MASTER,46점,41승 33패 (55.41%)
박원윤,MASTER,46점,42승 24패 (63.64%)
dhxotlr,MASTER,46점,137승 123패 (52.69%)
김승채,MASTER,46점,64승 54패 (54.24%)
tantaijin,MASTER,46점,424승 412패 (50.72%)
코딩너무어려워요,MASTER,46점,78승 77패 (50.32%)
빡찬호,MASTER,46점,49승 27패 (64.47%)
지훈이 정글간당,MASTER,46점,48승 37패 (56.47%)
말티즈윈터,MASTER,46점,236승 209패 (53.03%)
카리나,MASTER,46점,111승 93패 (54.41%)
즉흥변주곡,MASTER,46점,86승 60패 (58.90%)
하 넬,MASTER,46점,367승 373패 (49.59%)
디나이프리징오버파밍 제발그만해,MASTER,46점,599승 606패 (49.71%)
표범이앙물었쩌,MASTER,46점,60승 41패 (59.41%)
Hyuga Hinata,MASTER,46점,37승 25패 (59.68%)
심기불편심기현,MASTER,46점,177승 171패 (50.86%)
Sry me bad,MASTER,46점,52승 37패 (58.43%)
무어우,MASTER,46점,134승 106패 (55.83%)
The Most ADC,MASTER,46점,77승 69패 (52.74%)
onedlee,MASTER,46점,157승 159패 (49.68%)
v1n,MASTER,46점,121승 106패 (53.30%)
산업스파이의배신,MASTER,46점,97승 90패 (51.87%)
xlszc,MASTER,46점,23승 9패 (71.88%)
광역맞으면서렌함,MASTER,46점,156승 153패 (50.49%)
냄 도,MASTER,46점,150승 134패 (52.82%)
그냥즐겨십세야,MASTER,46점,342승 313패 (52.21%)
뽀 삐,MASTER,46점,246승 242패 (50.41%)
두 부,MASTER,46점,101승 90패 (52.88%)
이도현,MASTER,46점,233승 233패 (50.00%)
못막는 존제,MASTER,46점,143승 109패 (56.75%)
자기남,MASTER,46점,85승 76패 (52.80%)
계란빱,MASTER,46점,113승 92패 (55.12%)
민경이가지켜주께,MASTER,46점,89승 79패 (52.98%)
ENFJ Jungler,MASTER,46점,223승 228패 (49.45%)
꾸루룩국,MASTER,46점,81승 74패 (52.26%)
술자리빤스장인,MASTER,46점,128승 136패 (48.48%)
유넹이,MASTER,46점,142승 137패 (50.90%)
강한강1,MASTER,46점,75승 72패 (51.02%)
아맛나,MASTER,46점,117승 96패 (54.93%)
이젠정말지쳤어,MASTER,46점,184승 177패 (50.97%)
낭만검객,MASTER,46점,139승 144패 (49.12%)
꺾였다돌아온마음,MASTER,46점,133승 122패 (52.16%)
제로영,MASTER,46점,73승 61패 (54.48%)
플4에서벽느낌,MASTER,46점,156승 152패 (50.65%)
Oriana,MASTER,46점,38승 21패 (64.41%)
Xdxt,MASTER,45점,38승 25패 (60.32%)
Ruiruisup113,MASTER,45점,92승 80패 (53.49%)
날로먹고싶다,MASTER,45점,119승 80패 (59.80%)
샤인프릭,MASTER,45점,201승 157패 (56.15%)
들이박기1타강사,MASTER,45점,126승 98패 (56.25%)
스웨인,MASTER,45점,112승 103패 (52.09%)
최예온,MASTER,45점,372승 392패 (48.69%)
탑의 우상 ,MASTER,45점,360승 343패 (51.21%)
클라스가 달라,MASTER,45점,258승 229패 (52.98%)
아프니까 웬 청춘이래,MASTER,45점,40승 25패 (61.54%)
괴물쥐,MASTER,45점,60승 32패 (65.22%)
swervyonline,MASTER,45점,210승 222패 (48.61%)
김문석,MASTER,45점,166승 141패 (54.07%)
탕 주,MASTER,45점,43승 33패 (56.58%)
미친태민,MASTER,45점,85승 77패 (52.47%)
근본있는D점멸,MASTER,45점,102승 78패 (56.67%)
스 겜,MASTER,45점,192승 181패 (51.47%)
툴 비,MASTER,45점,72승 65패 (52.55%)
Keki,MASTER,45점,181승 178패 (50.42%)
최애의 아이,MASTER,45점,94승 65패 (59.12%)
Accccc,MASTER,45점,557승 560패 (49.87%)
X P L,MASTER,45점,83승 68패 (54.97%)
검은화면흰색자막,MASTER,45점,391승 369패 (51.45%)
E끌리면킬각,MASTER,45점,167승 143패 (53.87%)
들여다보곤해,MASTER,45점,262승 229패 (53.36%)
예 찬,MASTER,45점,290승 272패 (51.60%)
Hide on bush,MASTER,45점,194승 189패 (50.65%)
국내산 싱싱미역,MASTER,45점,100승 95패 (51.28%)
R roxellana,MASTER,45점,314승 324패 (49.22%)
미빵단,MASTER,45점,149승 137패 (52.10%)
비비큐먹고싶다,MASTER,45점,129승 118패 (52.23%)
CMTD,MASTER,45점,131승 128패 (50.58%)
노NOVA바,MASTER,45점,220승 189패 (53.79%)
esigw,MASTER,45점,87승 68패 (56.13%)
一一一,MASTER,45점,76승 70패 (52.05%)
쓰레기게임접어요,MASTER,45점,71승 62패 (53.38%)
1987년,MASTER,45점,39승 30패 (56.52%)
이게맞나싶다나는,MASTER,45점,174승 180패 (49.15%)
명품 운전사,MASTER,45점,121승 111패 (52.16%)
오라버니서폿터,MASTER,45점,95승 89패 (51.63%)
엠 차,MASTER,45점,93승 63패 (59.62%)
곽둘식,MASTER,45점,179승 146패 (55.08%)
KUANGBIAO,MASTER,45점,80승 76패 (51.28%)
기두식,MASTER,45점,66승 60패 (52.38%)
2동열,MASTER,45점,104승 89패 (53.89%)
Sol로랭크,MASTER,45점,83승 50패 (62.41%)
xiaonantongxue,MASTER,45점,119승 120패 (49.79%)
몽키디권승구거프,MASTER,45점,192승 180패 (51.61%)
우리팀만버러지네,MASTER,45점,248승 243패 (50.51%)
원 준,MASTER,45점,399승 384패 (50.96%)
지안개,MASTER,45점,123승 121패 (50.41%)
준몬이2,MASTER,45점,271승 249패 (52.12%)
냥 고기,MASTER,45점,177승 163패 (52.06%)
Moon,MASTER,45점,121승 103패 (54.02%)
잃어버린고리나르,MASTER,45점,150승 141패 (51.55%)
진영이,MASTER,45점,159승 139패 (53.36%)
김현9,MASTER,45점,90승 72패 (55.56%)
홀짝 게임,MASTER,45점,54승 35패 (60.67%)
함창김씨37대손,MASTER,45점,79승 70패 (53.02%)
세아베렌워커,MASTER,45점,61승 36패 (62.89%)
해바라기 오태식,MASTER,45점,62승 48패 (56.36%)
KlDMAN,MASTER,45점,137승 133패 (50.74%)
경자년솔로,MASTER,45점,178승 139패 (56.15%)
겜말리면정글차이,MASTER,45점,155승 146패 (51.50%)
개백정,MASTER,45점,111승 86패 (56.35%)
24601,MASTER,45점,110승 84패 (56.70%)
FA Downer,MASTER,45점,89승 57패 (60.96%)
손지호,MASTER,45점,356승 367패 (49.24%)
그랬구나,MASTER,45점,33승 24패 (57.89%)
채땡땡,MASTER,45점,77승 71패 (52.03%)
zlxcpvlapdsq,MASTER,45점,439승 423패 (50.93%)
넌 이겨라,MASTER,45점,63승 43패 (59.43%)
예티참교육계정,MASTER,45점,161승 158패 (50.47%)
제천얼짱,MASTER,45점,137승 139패 (49.64%)
원딜서폿둘다해요,MASTER,45점,288승 246패 (53.93%)
나 약,MASTER,45점,46승 36패 (56.10%)
심리프로파일러,MASTER,45점,68승 45패 (60.18%)
izcheong,MASTER,45점,116승 103패 (52.97%)
은 빈,MASTER,45점,80승 93패 (46.24%)
태 리,MASTER,45점,87승 84패 (50.88%)
양1파,MASTER,45점,86승 88패 (49.43%)
장능이군불어자,MASTER,45점,131승 108패 (54.81%)
