name,tear,score,rate
dsadsad,MASTER,70점,33승 18패 (64.71%)
정보거,MASTER,70점,181승 165패 (52.31%)
muziyyds,MASTER,70점,135승 103패 (56.72%)
싫 으,MASTER,70점,285승 237패 (54.60%)
Kanayan1,MASTER,70점,160승 114패 (58.39%)
백이l,MASTER,70점,319승 318패 (50.08%)
애기바론,MASTER,70점,42승 36패 (53.85%)
Mask Man,MASTER,70점,193승 177패 (52.16%)
뀨맹이,MASTER,70점,93승 79패 (54.07%)
Evoprim,MASTER,70점,71승 58패 (55.04%)
아 야,MASTER,70점,133승 114패 (53.85%)
끼욤미,MASTER,70점,118승 108패 (52.21%)
2133,MASTER,70점,163승 149패 (52.24%)
talon artisan,MASTER,70점,81승 79패 (50.62%)
pop,MASTER,70점,133승 128패 (50.96%)
뭘 요,MASTER,70점,215승 177패 (54.85%)
Rammus,MASTER,70점,159승 115패 (58.03%)
xiaonantongxue,MASTER,70점,145승 143패 (50.35%)
우리두나누나,MASTER,70점,65승 38패 (63.11%)
장건희,MASTER,70점,115승 87패 (56.93%)
파 득,MASTER,70점,108승 111패 (49.32%)
Akaps,MASTER,70점,270승 265패 (50.47%)
정윤호,MASTER,70점,110승 69패 (61.45%)
인신매매총괄이사,MASTER,70점,92승 83패 (52.57%)
콘칩칩칩,MASTER,70점,35승 21패 (62.50%)
변우혁,MASTER,70점,114승 104패 (52.29%)
중동 직스,MASTER,70점,114승 105패 (52.05%)
승환킴,MASTER,70점,317승 311패 (50.48%)
여 우,MASTER,70점,172승 167패 (50.74%)
코코넛 개미,MASTER,70점,46승 28패 (62.16%)
미칠것같이파이팅,MASTER,70점,233승 204패 (53.32%)
슥 넨,MASTER,70점,55승 37패 (59.78%)
망나니,MASTER,70점,175승 126패 (58.14%)
katzz,MASTER,70점,114승 102패 (52.78%)
palzdq,MASTER,70점,210승 198패 (51.47%)
화가난닭,MASTER,70점,123승 96패 (56.16%)
시이바견,MASTER,70점,152승 117패 (56.51%)
행복하다 나는,MASTER,70점,68승 57패 (54.40%)
베란다고양이,MASTER,70점,273승 264패 (50.84%)
피만난모기,MASTER,70점,169승 169패 (50.00%)
가락 죽이기,MASTER,70점,370승 366패 (50.27%)
춘밑마,MASTER,70점,164승 147패 (52.73%)
정윤안,MASTER,70점,291승 232패 (55.64%)
하늘에꽃이피오라,MASTER,70점,100승 93패 (51.81%)
Scalping,MASTER,70점,189승 174패 (52.07%)
niu ma jug,MASTER,69점,110승 89패 (55.28%)
난 요즘 멍하니,MASTER,69점,52승 44패 (54.17%)
디엔시,MASTER,69점,34승 21패 (61.82%)
잘좀하자이놈들아,MASTER,69점,124승 124패 (50.00%)
팀운개젖버러지겜,MASTER,69점,180승 131패 (57.88%)
shadowplay,MASTER,69점,294승 284패 (50.87%)
Kruiz,MASTER,69점,291승 253패 (53.49%)
할머니의피지컬,MASTER,69점,70승 57패 (55.12%)
우끼리,MASTER,69점,177승 150패 (54.13%)
vinoi,MASTER,69점,61승 27패 (69.32%)
전 설,MASTER,69점,81승 77패 (51.27%)
아이린,MASTER,69점,144승 120패 (54.55%)
I AM GOD Zeus,MASTER,69점,71승 45패 (61.21%)
hide ro pump,MASTER,69점,230승 205패 (52.87%)
김건부,MASTER,69점,106승 90패 (54.08%)
SOkoNYUN,MASTER,69점,194승 203패 (48.87%)
傲岸雄姿,MASTER,69점,35승 20패 (63.64%)
푸른 바람처럼,MASTER,69점,110승 101패 (52.13%)
예삐곤듀심석대,MASTER,69점,199승 140패 (58.70%)
뫄미손,MASTER,69점,104승 81패 (56.22%)
내맘대로내멋대로,MASTER,69점,303승 291패 (51.01%)
원펀치,MASTER,69점,227승 226패 (50.11%)
현준 공주님,MASTER,69점,91승 60패 (60.26%)
Deft,MASTER,69점,154승 124패 (55.40%)
밥먹다가화가나서코딱지파는조경현,MASTER,69점,144승 122패 (54.14%)
QWER,MASTER,69점,147승 126패 (53.85%)
퇴물 갓자크,MASTER,69점,150승 124패 (54.74%)
잠깐 타임 장전좀,MASTER,69점,400승 382패 (51.15%)
ZedZed,MASTER,69점,78승 55패 (58.65%)
김대1000,MASTER,69점,137승 122패 (52.90%)
a1a3,MASTER,69점,69승 59패 (53.91%)
응애 애기 올라프,MASTER,69점,40승 30패 (57.14%)
하머딩이거,MASTER,69점,83승 74패 (52.87%)
Adlogy,MASTER,69점,187승 176패 (51.52%)
카서스,MASTER,69점,70승 66패 (51.47%)
GM소han사,MASTER,69점,50승 30패 (62.50%)
GM 그브,MASTER,69점,162승 142패 (53.29%)
Pow Pow Pow Pow,MASTER,69점,146승 145패 (50.17%)
너네정글다내꺼,MASTER,69점,213승 196패 (52.08%)
그랬구나,MASTER,69점,37승 27패 (57.81%)
자비란없다,MASTER,69점,150승 123패 (54.95%)
하스바스,MASTER,69점,426승 412패 (50.84%)
메카 아우솔,MASTER,69점,118승 131패 (47.39%)
목포의아들님,MASTER,69점,164승 108패 (60.29%)
Heart22,MASTER,69점,143승 137패 (51.07%)
촉수마니아,MASTER,69점,48승 41패 (53.93%)
손고자 이자크,MASTER,69점,272승 254패 (51.71%)
peyk,MASTER,69점,245승 225패 (52.13%)
도구로 태어난 몸,MASTER,69점,122승 128패 (48.80%)
상남자 박종훈,MASTER,68점,82승 60패 (57.75%)
ququk,MASTER,68점,139승 113패 (55.16%)
서폿이짖으면박음,MASTER,68점,43승 32패 (57.33%)
Reche7,MASTER,68점,93승 51패 (64.58%)
채팅쓰지않아요,MASTER,68점,146승 138패 (51.41%)
07 원딜킹,MASTER,68점,58승 48패 (54.72%)
mozzi peachee,MASTER,68점,223승 191패 (53.86%)
물로켓으로푸슝하다보니2000점,MASTER,68점,69승 58패 (54.33%)
우원강,MASTER,68점,177승 171패 (50.86%)
F G A,MASTER,68점,140승 129패 (52.04%)
안쓰는챔 연습용,MASTER,68점,33승 16패 (67.35%)
나통삼,MASTER,68점,31승 20패 (60.78%)
boy,MASTER,68점,129승 84패 (60.56%)
Baquette,MASTER,68점,68승 56패 (54.84%)
내 길을 가고싶어,MASTER,68점,44승 31패 (58.67%)
douyin last bao,MASTER,68점,334승 313패 (51.62%)
선메에요,MASTER,68점,99승 74패 (57.23%)
uuii,MASTER,68점,91승 65패 (58.33%)
beibisburuisi,MASTER,68점,166승 162패 (50.61%)
bbbbbbbbbbb,MASTER,68점,263승 253패 (50.97%)
키위쿤,MASTER,68점,79승 59패 (57.25%)
Entel,MASTER,68점,177승 151패 (53.96%)
Zui hao de AD,MASTER,68점,209승 187패 (52.78%)
볘를린의 붉은 비,MASTER,68점,164승 149패 (52.40%)
원콤 먹방,MASTER,68점,33승 29패 (53.23%)
탑 레넥톤,MASTER,68점,167승 160패 (51.07%)
1mpeccable,MASTER,68점,226승 220패 (50.67%)
브루노,MASTER,68점,45승 30패 (60.00%)
브루노,MASTER,68점,45승 30패 (60.00%)
제 훈,MASTER,68점,123승 111패 (52.56%)
화월포월,MASTER,68점,105승 99패 (51.47%)
종현 봇,MASTER,68점,149승 106패 (58.43%)
틈새 게이머,MASTER,68점,139승 136패 (50.55%)
향 유,MASTER,68점,42승 27패 (60.87%)
사 미 라,MASTER,68점,35승 19패 (64.81%)
안우혁,MASTER,68점,102승 60패 (62.96%)
자창동,MASTER,68점,102승 67패 (60.36%)
해바라기 오태식,MASTER,68점,63승 51패 (55.26%)
OCOL,MASTER,68점,89승 92패 (49.17%)
카리나,MASTER,68점,113승 98패 (53.55%)
인문지리학의시선,MASTER,68점,103승 100패 (50.74%)
10킬100데스,MASTER,68점,47승 35패 (57.32%)
역천괴,MASTER,68점,105승 105패 (50.00%)
삼성부가티,MASTER,68점,126승 116패 (52.07%)
24601,MASTER,68점,111승 84패 (56.92%)
랴 랴,MASTER,68점,92승 89패 (50.83%)
윈터는 여신이야,MASTER,68점,151승 132패 (53.36%)
ALEPH,MASTER,68점,432승 425패 (50.41%)
피지컬,MASTER,68점,271승 255패 (51.52%)
Akaps,MASTER,68점,94승 68패 (58.02%)
엔 비,MASTER,68점,63승 60패 (51.22%)
Churry,MASTER,68점,111승 99패 (52.86%)
쭌뇽이,MASTER,68점,187승 162패 (53.58%)
퍼블장인연동김,MASTER,68점,90승 63패 (58.82%)
장래희망 유부남,MASTER,68점,57승 44패 (56.44%)
아노아아아,MASTER,68점,149승 147패 (50.34%)
페이커,MASTER,68점,373승 317패 (54.06%)
뒤에렝가,MASTER,68점,136승 123패 (52.51%)
건들면죽인다1,MASTER,68점,190승 167패 (53.22%)
AmmYolMan,MASTER,68점,142승 138패 (50.71%)
plz 4get me,MASTER,68점,119승 110패 (51.97%)
튼튼건토,MASTER,68점,142승 133패 (51.64%)
TlaRay,MASTER,68점,82승 65패 (55.78%)
김혜성,MASTER,68점,259승 246패 (51.29%)
박홍시,MASTER,68점,75승 49패 (60.48%)
One,MASTER,68점,118승 103패 (53.39%)
당신이 따뜻해서 봄이 왔습니다,MASTER,68점,107승 94패 (53.23%)
톰 아스피냘,MASTER,68점,252승 228패 (52.50%)
플4에서벽느낌,MASTER,68점,156승 152패 (50.65%)
Vaundy2,MASTER,67점,155승 151패 (50.65%)
Hul,MASTER,67점,88승 65패 (57.52%)
나 애기 스웨인,MASTER,67점,159승 148패 (51.79%)
팜하니2,MASTER,67점,96승 86패 (52.75%)
시 팽,MASTER,67점,145승 129패 (52.92%)
Yi10,MASTER,67점,154승 116패 (57.04%)
미드 계정,MASTER,67점,101승 72패 (58.38%)
우깡이보고싶다,MASTER,67점,369승 360패 (50.62%)
얌            수,MASTER,67점,51승 45패 (53.12%)
광주안마방,MASTER,67점,83승 83패 (50.00%)
유눠니,MASTER,67점,307승 293패 (51.17%)
Here or To Go,MASTER,67점,240승 232패 (50.85%)
if you love me,MASTER,67점,278승 273패 (50.45%)
캐리해주세햐,MASTER,67점,29승 15패 (65.91%)
easyyy,MASTER,67점,285승 289패 (49.65%)
세상을구한누누,MASTER,67점,57승 48패 (54.29%)
아 빠,MASTER,67점,169승 154패 (52.32%)
xmaa,MASTER,67점,61승 59패 (50.83%)
의스터이,MASTER,67점,69승 54패 (56.10%)
소보로,MASTER,67점,114승 91패 (55.61%)
Viper,MASTER,67점,372승 367패 (50.34%)
무무하지마셈,MASTER,67점,171승 168패 (50.44%)
역천괴,MASTER,67점,102승 86패 (54.26%)
공항맨,MASTER,67점,64승 51패 (55.65%)
E끌리면킬각,MASTER,67점,173승 147패 (54.06%)
트네마리오,MASTER,67점,171승 149패 (53.44%)
A0BOY,MASTER,67점,121승 95패 (56.02%)
re yi,MASTER,67점,158승 154패 (50.64%)
OOOO,MASTER,67점,78승 59패 (56.93%)
Permaben12000923,MASTER,67점,67승 56패 (54.47%)
qweasdasdasd,MASTER,67점,237승 183패 (56.43%)
원딜버리고겜,MASTER,67점,122승 128패 (48.80%)
진짜열심히하는중,MASTER,67점,190승 174패 (52.20%)
한주이,MASTER,67점,61승 49패 (55.45%)
JustLikeThatKR,MASTER,67점,96승 85패 (53.04%)
Keria,MASTER,67점,162승 148패 (52.26%)
누렁이,MASTER,67점,124승 96패 (56.36%)
zi종빈,MASTER,67점,495승 495패 (50.00%)
알트리아 캐스터,MASTER,67점,165승 149패 (52.55%)
욕하면 혼난다,MASTER,67점,313승 300패 (51.06%)
아이유,MASTER,67점,142승 129패 (52.40%)
박 현,MASTER,67점,183승 175패 (51.12%)
수호자,MASTER,67점,65승 45패 (59.09%)
준매스,MASTER,67점,92승 69패 (57.14%)
지금가는중희야,MASTER,67점,71승 51패 (58.20%)
르르땅1,MASTER,67점,193승 183패 (51.33%)
대장장이 신,MASTER,67점,115승 114패 (50.22%)
Xiang Jian Ti,MASTER,67점,254승 243패 (51.11%)
이국주,MASTER,67점,183승 122패 (60.00%)
최현우,MASTER,67점,204승 160패 (56.04%)
표범이앙물었쩌,MASTER,67점,63승 44패 (58.88%)
사와다 츠나요시,MASTER,67점,115승 96패 (54.50%)
절대자만하지않기,MASTER,67점,170승 159패 (51.67%)
SCNTST,MASTER,67점,70승 57패 (55.12%)
고전파,MASTER,67점,190승 163패 (53.82%)
김인성,MASTER,67점,147승 135패 (52.13%)
sion phobia,MASTER,67점,56승 38패 (59.57%)
dkrmemfdkzzz,MASTER,67점,119승 87패 (57.77%)
건방진성원,MASTER,67점,163승 123패 (56.99%)
체리맛미역,MASTER,67점,97승 95패 (50.52%)
깃털뽑는자야,MASTER,67점,121승 112패 (51.93%)
경상남도동네청년,MASTER,67점,97승 88패 (52.43%)
우리전부다함께,MASTER,67점,169승 159패 (51.52%)
아이네둘기,MASTER,67점,371승 345패 (51.82%)
하 트,MASTER,67점,149승 153패 (49.34%)
xxxxeo,MASTER,67점,61승 55패 (52.59%)
Vanko,MASTER,67점,257승 215패 (54.45%)
정글은 킬양보가 기본,MASTER,67점,231승 219패 (51.33%)
19990726,MASTER,67점,394승 337패 (53.90%)
도오오오직,MASTER,66점,108승 106패 (50.47%)
pure bear,MASTER,66점,231승 217패 (51.56%)
자몽허니블랙티,MASTER,66점,92승 89패 (50.83%)
남강민1,MASTER,66점,206승 194패 (51.50%)
유신1,MASTER,66점,163승 138패 (54.15%)
핑군이,MASTER,66점,88승 79패 (52.69%)
J푸른하늘,MASTER,66점,143승 133패 (51.81%)
Bitcoiй,MASTER,66점,100승 92패 (52.08%)
빨래골권혁진,MASTER,66점,217승 221패 (49.54%)
벡스 잭스 럭스 직스 야스 오,MASTER,66점,143승 114패 (55.64%)
탑의 우상 ,MASTER,66점,369승 353패 (51.11%)
멘탈안놓치는사람,MASTER,66점,358승 325패 (52.42%)
Kitagawa Mariй,MASTER,66점,252승 238패 (51.43%)
ggttlplp015,MASTER,66점,271승 246패 (52.42%)
bei bi 777,MASTER,66점,767승 751패 (50.53%)
근빵맨1,MASTER,66점,81승 69패 (54.00%)
난이런생각을해,MASTER,66점,69승 42패 (62.16%)
DoйtTrustTeam,MASTER,66점,195승 184패 (51.45%)
후알파,MASTER,66점,152승 140패 (52.05%)
DAEX,MASTER,66점,252승 250패 (50.20%)
넥유신,MASTER,66점,151승 147패 (50.67%)
엘지비티,MASTER,66점,79승 76패 (50.97%)
고집불통미친새끼,MASTER,66점,88승 77패 (53.33%)
  nauq 0,MASTER,66점,142승 111패 (56.13%)
leon9,MASTER,66점,146승 139패 (51.23%)
팅팅탱탱,MASTER,66점,212승 192패 (52.48%)
뚠냥뚠댕,MASTER,66점,94승 51패 (64.83%)
고대의 문 ,MASTER,66점,228승 208패 (52.29%)
브아크 티비,MASTER,66점,90승 77패 (53.89%)
Rengar,MASTER,66점,146승 94패 (60.83%)
xinzide emperor,MASTER,66점,488승 477패 (50.57%)
뉴진스 오마이갓,MASTER,66점,265승 265패 (50.00%)
하루가흘러간다,MASTER,66점,47승 15패 (75.81%)
플레이어,MASTER,66점,133승 128패 (50.96%)
Jaycop,MASTER,66점,56승 43패 (56.57%)
인베안보면오픈,MASTER,66점,148승 150패 (49.66%)
Aelsim,MASTER,66점,223승 224패 (49.89%)
하울의오지는무빙,MASTER,66점,37승 20패 (64.91%)
눈꺼풀,MASTER,66점,168승 155패 (52.01%)
살 연,MASTER,66점,100승 80패 (55.56%)
간절하다그만해라,MASTER,66점,139승 136패 (50.55%)
아지노,MASTER,66점,95승 84패 (53.07%)
Assera,MASTER,66점,214승 198패 (51.94%)
hideonbush,MASTER,66점,278승 271패 (50.64%)
넌 이겨라,MASTER,66점,64승 43패 (59.81%)
병장 김선홍,MASTER,66점,122승 83패 (59.51%)
포링링링,MASTER,66점,81승 58패 (58.27%)
내 우상 김동하,MASTER,66점,101승 94패 (51.79%)
디오 마누라,MASTER,66점,345승 296패 (53.82%)
김부겸 04,MASTER,66점,228승 226패 (50.22%)
두 빵,MASTER,66점,58승 47패 (55.24%)
불타는돈두,MASTER,66점,324승 324패 (50.00%)
매일 잠 3시간,MASTER,66점,88승 73패 (54.66%)
제이스하면밖음,MASTER,66점,101승 73패 (58.05%)
5인큐버스기사,MASTER,66점,274승 237패 (53.62%)
카이팅,MASTER,66점,367승 352패 (51.04%)
모던애플,MASTER,66점,149승 126패 (54.18%)
은하수,MASTER,66점,163승 137패 (54.33%)
제이장구,MASTER,66점,181승 148패 (55.02%)
xiaonamahan1,MASTER,66점,119승 92패 (56.40%)
민경진,MASTER,66점,38승 11패 (77.55%)
감초잎,MASTER,66점,159승 150패 (51.46%)
스킬예측,MASTER,66점,285승 281패 (50.35%)
의 다,MASTER,65점,150승 140패 (51.72%)
아크릴산,MASTER,65점,87승 74패 (54.04%)
RIP XD,MASTER,65점,173승 133패 (56.54%)
잊지 말 것,MASTER,65점,176승 170패 (50.87%)
신두형과함께춤을,MASTER,65점,243승 230패 (51.37%)
talon,MASTER,65점,176승 174패 (50.29%)
FA00JUG,MASTER,65점,178승 167패 (51.59%)
남파공작원유미,MASTER,65점,85승 67패 (55.92%)
dkdks,MASTER,65점,236승 243패 (49.27%)
페이커,MASTER,65점,66승 49패 (57.39%)
Terakomari,MASTER,65점,58승 35패 (62.37%)
역천개,MASTER,65점,57승 42패 (57.58%)
늙고 병든 구씨,MASTER,65점,170승 171패 (49.85%)
하왕왕,MASTER,65점,254승 224패 (53.14%)
슈퍼 밀리오,MASTER,65점,103승 96패 (51.76%)
Saeyan,MASTER,65점,103승 78패 (56.91%)
zy1657037679,MASTER,65점,222승 212패 (51.15%)
유정현,MASTER,65점,159승 136패 (53.90%)
좀 인,MASTER,65점,272승 264패 (50.75%)
도구리,MASTER,65점,68승 51패 (57.14%)
원석이,MASTER,65점,167승 128패 (56.61%)
수목좋,MASTER,65점,119승 110패 (51.97%)
감준서,MASTER,65점,64승 53패 (54.70%)
용 조련사 이찬수,MASTER,65점,220승 220패 (50.00%)
지아 메들리 ,MASTER,65점,114승 71패 (61.62%)
wuxinwuwei,MASTER,65점,286승 273패 (51.16%)
강민쓰,MASTER,65점,126승 102패 (55.26%)
실력으로 말한다,MASTER,65점,155승 141패 (52.36%)
시 윤,MASTER,65점,109승 105패 (50.93%)
이상호93,MASTER,65점,237승 192패 (55.24%)
폭풍을부르는석양의떡잎마을방위대,MASTER,65점,71승 54패 (56.80%)
vbnc4rfghijkmtu5,MASTER,65점,56승 38패 (59.57%)
T1 테디냥이,MASTER,65점,437승 443패 (49.66%)
쿠기내껑,MASTER,65점,190승 182패 (51.08%)
갓썬1,MASTER,65점,566승 559패 (50.31%)
립톤뽈살,MASTER,65점,406승 421패 (49.09%)
한상й,MASTER,65점,65승 53패 (55.08%)
nana,MASTER,65점,319승 281패 (53.17%)
우디우디우디,MASTER,65점,348승 307패 (53.13%)
98프로완벽한실력,MASTER,65점,34승 26패 (56.67%)
사낭꾼,MASTER,65점,114승 115패 (49.78%)
최애의 숭이,MASTER,65점,211승 195패 (51.97%)
asdasdf,MASTER,65점,326승 253패 (56.30%)
닭고야 다섯끼,MASTER,65점,72승 69패 (51.06%)
포기하지않는영웅,MASTER,65점,194승 171패 (53.15%)
1 vs N,MASTER,65점,192승 176패 (52.17%)
밥주석,MASTER,65점,570승 551패 (50.85%)
신리스으 ,MASTER,65점,81승 56패 (59.12%)
저주저주저주저주,MASTER,65점,86승 75패 (53.42%)
내적공간,MASTER,65점,43승 34패 (55.84%)
누누와 웰람프,MASTER,65점,141승 128패 (52.42%)
홍띵똥,MASTER,65점,571승 557패 (50.62%)
Luce Sicut Luna,MASTER,65점,100승 59패 (62.89%)
올해의 첫눈,MASTER,65점,288승 270패 (51.61%)
아이번,MASTER,65점,285승 227패 (55.66%)
난쟁이늘보로리스,MASTER,65점,92승 89패 (50.83%)
매력흘리는 애,MASTER,65점,79승 59패 (57.25%)
양대인,MASTER,65점,185승 163패 (53.16%)
김건우웅,MASTER,65점,52승 40패 (56.52%)
MongDal,MASTER,65점,333승 303패 (52.36%)
가오리의  신,MASTER,65점,71승 64패 (52.59%)
리오넬 메시,MASTER,65점,49승 37패 (56.98%)
스 푼,MASTER,65점,43승 35패 (55.13%)
부러쓰 부러쓰,MASTER,65점,98승 87패 (52.97%)
자 담,MASTER,65점,39승 24패 (61.90%)
찌르레기1,MASTER,64점,114승 102패 (52.78%)
DY5523812,MASTER,64점,458승 422패 (52.05%)
메론서리도중발각,MASTER,64점,203승 201패 (50.25%)
けんぶ,MASTER,64점,112승 107패 (51.14%)
유이건2,MASTER,64점,86승 54패 (61.43%)
강지영,MASTER,64점,70승 61패 (53.44%)
Whistle,MASTER,64점,165승 163패 (50.30%)
Viscose,MASTER,64점,144승 138패 (51.06%)
Kunoichi,MASTER,64점,152승 122패 (55.47%)
대충하는난쟁이,MASTER,64점,285승 251패 (53.17%)
hanashikakenaide,MASTER,64점,132승 103패 (56.17%)
페 미 니 미,MASTER,64점,70승 47패 (59.83%)
찬복동,MASTER,64점,207승 197패 (51.24%)
포 표,MASTER,64점,192승 190패 (50.26%)
Angelo,MASTER,64점,71승 66패 (51.82%)
Twitch 탈급 ,MASTER,64점,323승 333패 (49.24%)
교양챙긴사람,MASTER,64점,377승 336패 (52.88%)
모 모,MASTER,64점,231승 167패 (58.04%)
비틀림,MASTER,64점,208승 202패 (50.73%)
T1 Gumayusi,MASTER,64점,495승 465패 (51.56%)
깐니언,MASTER,64점,148승 112패 (56.92%)
푸랑아간식먹을까,MASTER,64점,136승 109패 (55.51%)
김한얼,MASTER,64점,153승 112패 (57.74%)
김 준,MASTER,64점,84승 76패 (52.50%)
김경곤,MASTER,64점,193승 157패 (55.14%)
Yusei lofi,MASTER,64점,91승 74패 (55.15%)
유명환,MASTER,64점,86승 58패 (59.72%)
Tramp1le,MASTER,64점,652승 647패 (50.19%)
xiaocaiQAQ,MASTER,64점,144승 144패 (50.00%)
슬퍼해요,MASTER,64점,112승 90패 (55.45%)
하남자특 제드함,MASTER,64점,140승 103패 (57.61%)
적의 뚝배기를 팍,MASTER,64점,269승 244패 (52.44%)
금똥왁왁아닙니다,MASTER,64점,44승 35패 (55.70%)
김유빈1234,MASTER,64점,245승 229패 (51.69%)
칭찬만주는나무,MASTER,64점,105승 105패 (50.00%)
IlllIlIIlIIlIIll,MASTER,64점,166승 162패 (50.61%)
꽃이 피면 만나요,MASTER,64점,144승 130패 (52.55%)
멘탈솜사탕,MASTER,64점,58승 53패 (52.25%)
사기캐,MASTER,64점,373승 358패 (51.03%)
쩽 구,MASTER,64점,54승 32패 (62.79%)
정채산,MASTER,64점,147승 137패 (51.76%)
Deft Punk,MASTER,64점,209승 195패 (51.73%)
김헝즌,MASTER,64점,87승 65패 (57.24%)
컵케익키킥,MASTER,64점,95승 78패 (54.91%)
양 니,MASTER,64점,155승 107패 (59.16%)
파우더,MASTER,64점,107승 95패 (52.97%)
채팅앵간하면안침,MASTER,64점,72승 66패 (52.17%)
Sry me bad,MASTER,64점,57승 41패 (58.16%)
로열티,MASTER,64점,260승 266패 (49.43%)
낭만귀여움,MASTER,64점,264승 241패 (52.28%)
LIONCATS,MASTER,64점,122승 114패 (51.69%)
Shire Reeve,MASTER,64점,234승 204패 (53.42%)
KARINA00,MASTER,64점,133승 119패 (52.78%)
모든라인파는중,MASTER,64점,70승 57패 (55.12%)
상 횻,MASTER,64점,101승 76패 (57.06%)
Keo,MASTER,64점,213승 207패 (50.71%)
yoy121,MASTER,64점,94승 75패 (55.62%)
두 부,MASTER,64점,102승 90패 (53.12%)
ceoo,MASTER,64점,75승 65패 (53.57%)
오늘점심마르이슬,MASTER,64점,58승 49패 (54.21%)
20분에100스택,MASTER,64점,217승 226패 (48.98%)
고갯마루,MASTER,64점,146승 113패 (56.37%)
Labor of my love,MASTER,64점,133승 87패 (60.45%)
쇼쵸규,MASTER,64점,196승 186패 (51.31%)
177cm68kg30cm,MASTER,64점,231승 217패 (51.56%)
꼬 륵,MASTER,64점,357승 290패 (55.18%)
한별한별,MASTER,64점,51승 44패 (53.68%)
Hello 취사병,MASTER,64점,218승 165패 (56.92%)
1요들군주6요들,MASTER,64점,210승 205패 (50.60%)
절대안던지는계정,MASTER,64점,147승 133패 (52.50%)
제발봐주세염,MASTER,64점,104승 96패 (52.00%)
호 챠,MASTER,63점,201승 192패 (51.15%)
사 랑,MASTER,63점,131승 105패 (55.51%)
바 람,MASTER,63점,123승 120패 (50.62%)
김민성,MASTER,63점,80승 75패 (51.61%)
삼전이랑카카오요,MASTER,63점,261승 218패 (54.49%)
V3 Wend,MASTER,63점,249승 240패 (50.92%)
요 네,MASTER,63점,365승 360패 (50.34%)
Yerin,MASTER,63점,54승 40패 (57.45%)
박채딱 주인,MASTER,63점,71승 59패 (54.62%)
달콤한 별사탕,MASTER,63점,372승 378패 (49.60%)
우끄우끄,MASTER,63점,557승 563패 (49.73%)
운좋고싶은사람,MASTER,63점,225승 198패 (53.19%)
그 남자 그 여자의 사정,MASTER,63점,205승 194패 (51.38%)
돈절래,MASTER,63점,116승 104패 (52.73%)
GOAT,MASTER,63점,215승 212패 (50.35%)
T1 푸리아,MASTER,63점,114승 95패 (54.55%)
생배 원챔 대리,MASTER,63점,96승 87패 (52.46%)
윤유아,MASTER,63점,70승 35패 (66.67%)
그럴거면죽어그냥,MASTER,63점,370승 350패 (51.39%)
야미미야메,MASTER,63점,81승 73패 (52.60%)
따봉 람머스,MASTER,63점,156승 148패 (51.32%)
받아들이는사람,MASTER,63점,122승 87패 (58.37%)
귤존1나빨리먹기,MASTER,63점,104승 87패 (54.45%)
스킨내놔 이관수,MASTER,63점,174승 153패 (53.21%)
포 항,MASTER,63점,303승 252패 (54.59%)
Mystic GG,MASTER,63점,158승 152패 (50.97%)
다딱이의도시여행,MASTER,63점,365승 379패 (49.06%)
싱후니,MASTER,63점,106승 100패 (51.46%)
김민찬,MASTER,63점,115승 85패 (57.50%)
도 구,MASTER,63점,92승 70패 (56.79%)
윌리안,MASTER,63점,301승 290패 (50.93%)
애기쪼무래기S2,MASTER,63점,90승 82패 (52.33%)
무 무,MASTER,63점,61승 55패 (52.59%)
레몬진 안유진,MASTER,63점,55승 40패 (57.89%)
이겨본적없음,MASTER,63점,231승 234패 (49.68%)
데이지야 밥먹자,MASTER,63점,108승 88패 (55.10%)
브라이어,MASTER,63점,201승 167패 (54.62%)
둥둥배,MASTER,63점,161승 132패 (54.95%)
너굴너굴1222,MASTER,63점,76승 51패 (59.84%)
새냄구방 한 독,MASTER,63점,161승 154패 (51.11%)
람머스기여어,MASTER,63점,133승 122패 (52.16%)
전삼득,MASTER,63점,211승 196패 (51.84%)
반쪽물범,MASTER,63점,175승 158패 (52.55%)
fenghuangniepan,MASTER,63점,104승 97패 (51.74%)
쮸 원,MASTER,63점,302승 311패 (49.27%)
하동신,MASTER,63점,260승 258패 (50.19%)
벨베스,MASTER,63점,158승 132패 (54.48%)
시간의 숲,MASTER,63점,141승 95패 (59.75%)
modelick,MASTER,63점,44승 32패 (57.89%)
홍성찬,MASTER,63점,98승 87패 (52.97%)
LSY0417,MASTER,63점,127승 119패 (51.63%)
서폿럭스창시자,MASTER,63점,130승 122패 (51.59%)
시비르,MASTER,63점,184승 185패 (49.86%)
슬픈팀운,MASTER,63점,189승 189패 (50.00%)
콩대congdae,MASTER,63점,103승 98패 (51.24%)
드림캐쳐 가현,MASTER,63점,116승 96패 (54.72%)
내가많이잘할게,MASTER,63점,286승 231패 (55.32%)
IlIlIlIlIIllIlII,MASTER,63점,95승 50패 (65.52%)
잘할자신있는데,MASTER,63점,74승 59패 (55.64%)
구마유시전용도구,MASTER,63점,107승 103패 (50.95%)
장윤싱,MASTER,63점,209승 198패 (51.35%)
자갈치맨,MASTER,62점,84승 65패 (56.38%)
곽 신 평,MASTER,62점,237승 191패 (55.37%)
괴물쥐,MASTER,62점,31승 15패 (67.39%)
김찬희,MASTER,62점,83승 48패 (63.36%)
라 칸,MASTER,62점,259승 225패 (53.51%)
Hotel California,MASTER,62점,211승 171패 (55.24%)
