name,tear,rate,score
뒷무빙,MASTER,93승 70패 (57.06%),22점
돌아온긴빠이맨,MASTER,81승 59패 (57.86%),22점
표범이앙물었쩌,MASTER,49승 30패 (62.03%),22점
알았으면 끄떡여,MASTER,135승 89패 (60.27%),22점
무빙좀해봐 너,MASTER,184승 147패 (55.59%),22점
버츄얼 아이코,MASTER,145승 133패 (52.16%),22점
유수암쇄권전문가,MASTER,157승 165패 (48.76%),22점
몽키타카,MASTER,117승 90패 (56.52%),22점
박우진06,MASTER,80승 71패 (52.98%),22점
강 동,MASTER,167승 164패 (50.45%),22점
세얼가늬,MASTER,147승 128패 (53.45%),22점
Nanee2,MASTER,177승 164패 (51.91%),22점
Gyumiй,MASTER,67승 57패 (54.03%),22점
내 이름은 조건제,MASTER,164승 131패 (55.59%),22점
착해지려고노력중,MASTER,40승 34패 (54.05%),22점
아리충이,MASTER,38승 23패 (62.30%),22점
G0DO,MASTER,38승 34패 (52.78%),22점
성포춘잡는호야,MASTER,67승 59패 (53.17%),22점
나는 안맞아,MASTER,104승 97패 (51.74%),22점
Galaxysis,MASTER,107승 102패 (51.20%),22점
서곡동백수,MASTER,70승 57패 (55.12%),22점
Hawul,MASTER,43승 31패 (58.11%),22점
PB1,MASTER,101승 97패 (51.01%),22점
프 쏘,MASTER,58승 52패 (52.73%),22점
동글이동글이,MASTER,69승 62패 (52.67%),22점
자앙음,MASTER,116승 106패 (52.25%),22점
임그림,MASTER,74승 49패 (60.16%),22점
Zi존파워세림짱짱,MASTER,197승 188패 (51.17%),22점
토쟁이와토순이,MASTER,248승 262패 (48.63%),22점
인완교,MASTER,95승 82패 (53.67%),22점
아오 얄미워,MASTER,166승 164패 (50.30%),22점
무닉네임,MASTER,41승 36패 (53.25%),22점
체리맛미역,MASTER,86승 85패 (50.29%),22점
밀짚모자일당,MASTER,130승 132패 (49.62%),22점
일본 사자,MASTER,89승 65패 (57.79%),22점
은 삔,MASTER,75승 89패 (45.73%),22점
잠을자고싶군요,MASTER,121승 116패 (51.05%),22점
PARKDUYU,MASTER,130승 121패 (51.79%),22점
피크닉과소시지빵,MASTER,114승 90패 (55.88%),22점
파괴신 마오카이,MASTER,302승 294패 (50.67%),22점
핵콩격,MASTER,58승 51패 (53.21%),22점
Path,MASTER,100승 92패 (52.08%),22점
얕보였나,MASTER,102승 96패 (51.52%),22점
Raйdom,MASTER,55승 48패 (53.40%),22점
DARKNISS,MASTER,203승 193패 (51.26%),22점
현자의 경지,MASTER,266승 250패 (51.55%),22점
나는야 꿀단지 ,MASTER,99승 103패 (49.01%),22점
whdgn,MASTER,135승 122패 (52.53%),22점
Only Yasuo,MASTER,179승 159패 (52.96%),22점
도끼얏호우,MASTER,181승 182패 (49.86%),22점
조호경,MASTER,118승 104패 (53.15%),22점
킹같애,MASTER,72승 65패 (52.55%),22점
탑솔 머선,MASTER,48승 29패 (62.34%),22점
조회수,MASTER,80승 78패 (50.63%),22점
경댕몽이,MASTER,202승 143패 (58.55%),22점
bixxx,MASTER,276승 241패 (53.38%),22점
소방과,MASTER,137승 101패 (57.56%),22점
오히도히,MASTER,87승 71패 (55.06%),22점
무관심좀여,MASTER,64승 46패 (58.18%),22점
감자다방,MASTER,177승 149패 (54.29%),22점
Work Work,MASTER,155승 152패 (50.49%),22점
오큐리,MASTER,186승 170패 (52.25%),22점
녕이는 녕녕녕녕,MASTER,113승 66패 (63.13%),22점
잠들고 싶지 않아,MASTER,55승 52패 (51.40%),22점
Taeseugi,MASTER,58승 53패 (52.25%),22점
Phenomenon,MASTER,154승 143패 (51.85%),22점
anhluonnhuvay,MASTER,243승 207패 (54.00%),22점
PaTal,MASTER,107승 79패 (57.53%),22점
상갈약지,MASTER,94승 88패 (51.65%),22점
밖구석홍키,MASTER,151승 137패 (52.43%),22점
사라져버린의욕,MASTER,189승 180패 (51.22%),22점
Lamb Respite,MASTER,157승 154패 (50.48%),22점
Wicked99,MASTER,179승 189패 (48.64%),22점
KT Sloth,MASTER,60승 33패 (64.52%),22점
T1 조춘자,MASTER,117승 98패 (54.42%),22점
진르키,MASTER,239승 209패 (53.35%),22점
시 젯,MASTER,109승 92패 (54.23%),22점
GG XF,MASTER,144승 142패 (50.35%),22점
찐다메일,MASTER,158승 136패 (53.74%),22점
Lee Gun Ho,MASTER,62승 62패 (50.00%),22점
보법이 다른 원딜,MASTER,125승 119패 (51.23%),22점
역갱와라이말이야,MASTER,51승 42패 (54.84%),22점
쫀득한밥아죠씨,MASTER,115승 105패 (52.27%),22점
너누구양,MASTER,177승 166패 (51.60%),22점
텐션높은사람,MASTER,55승 36패 (60.44%),22점
제로영,MASTER,65승 56패 (53.72%),22점
tang99,MASTER,43승 35패 (55.13%),22점
fwafawf,MASTER,59승 41패 (59.00%),22점
솔랭서폿전문,MASTER,66승 67패 (49.62%),22점
DaFaem,MASTER,237승 231패 (50.64%),22점
화산전생 주서천,MASTER,32승 19패 (62.75%),22점
체승븜,MASTER,68승 68패 (50.00%),21점
Pakadog,MASTER,99승 91패 (52.11%),21점
y3n,MASTER,117승 106패 (52.47%),21점
포뇨의지옥참마도,MASTER,70승 58패 (54.69%),21점
건부 만나면 닉변,MASTER,168승 156패 (51.85%),21점
넘어려웡롤,MASTER,131승 100패 (56.71%),21점
올리버쌤임다와젖,MASTER,73승 71패 (50.69%),21점
저라마,MASTER,165승 149패 (52.55%),21점
존야이기또안눌려,MASTER,132승 128패 (50.77%),21점
에 허,MASTER,147승 132패 (52.69%),21점
youzhubi,MASTER,226승 190패 (54.33%),21점
풀캠프 아티스트,MASTER,187승 196패 (48.83%),21점
ZHFJFL,MASTER,113승 104패 (52.07%),21점
far out of reach,MASTER,82승 80패 (50.62%),21점
빵끗빵,MASTER,195승 133패 (59.45%),21점
yonejoa,MASTER,163승 153패 (51.58%),21점
시혁 fan,MASTER,321승 321패 (50.00%),21점
초심을 결심으로,MASTER,207승 206패 (50.12%),21점
협곡바위게,MASTER,47승 39패 (54.65%),21점
민형귀환,MASTER,79승 72패 (52.32%),21점
GGXDCANTWIN,MASTER,139승 134패 (50.92%),21점
chat no careful,MASTER,224승 222패 (50.22%),21점
게임좋아하는남자,MASTER,47승 32패 (59.49%),21점
까불면죽어요,MASTER,101승 76패 (57.06%),21점
경국지색 범,MASTER,104승 101패 (50.73%),21점
황득칠,MASTER,123승 97패 (55.91%),21점
비 내리는 여름에,MASTER,274승 270패 (50.37%),21점
hsyz,MASTER,205승 201패 (50.49%),21점
O요O,MASTER,66승 62패 (51.56%),21점
AKGWI,MASTER,402승 351패 (53.39%),21점
liz0,MASTER,113승 107패 (51.36%),21점
우리집강아지베리,MASTER,72승 47패 (60.50%),21점
cucuy el,MASTER,351승 329패 (51.62%),21점
제발탑갱오지마아,MASTER,119승 111패 (51.74%),21점
후추파 행동대장,MASTER,70승 60패 (53.85%),21점
힘없는사람,MASTER,135승 112패 (54.66%),21점
훈지강,MASTER,261승 250패 (51.08%),21점
이천장,MASTER,106승 87패 (54.92%),21점
bububububububu,MASTER,145승 115패 (55.77%),21점
블라디월클,MASTER,155승 157패 (49.68%),21점
TMGoon,MASTER,250승 236패 (51.44%),21점
주르르 내여친,MASTER,84승 53패 (61.31%),21점
앙기토 무이치로,MASTER,68승 53패 (56.20%),21점
카나라즈카츠,MASTER,144승 141패 (50.53%),21점
어쩔석의,MASTER,301승 256패 (54.04%),21점
alsruddls,MASTER,256승 254패 (50.20%),21점
브로쉬,MASTER,77승 76패 (50.33%),21점
옥봉산 멧돼지,MASTER,153승 149패 (50.66%),21점
위기를 기회로 05,MASTER,259승 261패 (49.81%),21점
응애아기수형,MASTER,189승 157패 (54.62%),21점
실장권법 파파팟,MASTER,81승 66패 (55.10%),21점
화이팅 이겨보죠,MASTER,134승 130패 (50.76%),21점
Soya,MASTER,376승 374패 (50.13%),21점
먹잇감 사냥꾼,MASTER,140승 135패 (50.91%),21점
즐겜유저 태민,MASTER,59승 35패 (62.77%),21점
야호우,MASTER,162승 129패 (55.67%),21점
잠만 소리,MASTER,164승 124패 (56.94%),21점
행복설,MASTER,221승 235패 (48.46%),21점
꿇어라 돼지놈들,MASTER,148승 117패 (55.85%),21점
달보다차가운,MASTER,79승 64패 (55.24%),21점
동김명,MASTER,257승 250패 (50.69%),21점
GJyking,MASTER,203승 178패 (53.28%),21점
시루짱친 ,MASTER,122승 90패 (57.55%),21점
AHRlKING,MASTER,60승 46패 (56.60%),21점
gidong ee,MASTER,179승 158패 (53.12%),21점
후드출신입니다,MASTER,273승 223패 (55.04%),21점
Nidalee Princess,MASTER,75승 54패 (58.14%),21점
럽 마,MASTER,150승 129패 (53.76%),21점
룰루만큼 산뜻함,MASTER,70승 64패 (52.24%),21점
Better sleep,MASTER,213승 196패 (52.08%),21점
아뀨샨,MASTER,124승 84패 (59.62%),21점
Master 펭구,MASTER,313승 286패 (52.25%),21점
나의 행복한 바텀,MASTER,298승 327패 (47.68%),21점
HAHAHHAHAHAHHAHA,MASTER,248승 223패 (52.65%),21점
탑타워뿌시면승리,MASTER,62승 50패 (55.36%),21점
클템 티비 구독,MASTER,121승 101패 (54.50%),21점
DK q2380023073r,MASTER,217승 207패 (51.18%),21점
아나짱,MASTER,177승 155패 (53.31%),21점
27m,MASTER,362승 359패 (50.21%),21점
sbswq,MASTER,129승 98패 (56.83%),21점
카시원딜 원챔,MASTER,114승 116패 (49.57%),21점
쥬잉쥬잉 깨꾹이,MASTER,75승 59패 (55.97%),21점
딩거는 원딜가요,MASTER,79승 66패 (54.48%),21점
조민혁01,MASTER,166승 136패 (54.97%),21점
coba19,MASTER,74승 67패 (52.48%),21점
Yang HW,MASTER,61승 55패 (52.59%),21점
쿠기내껑,MASTER,163승 157패 (50.94%),21점
곰 개 미,MASTER,75승 70패 (51.72%),21점
betterlee O824,MASTER,168승 177패 (48.70%),21점
름 희,MASTER,79승 80패 (49.69%),21점
Mariposa,MASTER,140승 123패 (53.23%),21점
DAZBEE Orbit,MASTER,294승 246패 (54.44%),21점
각자의 고독,MASTER,52승 42패 (55.32%),21점
이 갼,MASTER,255승 257패 (49.80%),21점
베리어 카타장인,MASTER,103승 96패 (51.76%),21점
오랑우탄길들이기,MASTER,36승 28패 (56.25%),21점
SkillShotKR,MASTER,103승 101패 (50.49%),21점
AII Bots,MASTER,221승 217패 (50.46%),21점
메일혐오자,MASTER,94승 96패 (49.47%),21점
원딜일로와,MASTER,106승 98패 (51.96%),21점
작고단단함,MASTER,78승 67패 (53.79%),21점
킴드레드,MASTER,186승 164패 (53.14%),21점
Heo su,MASTER,89승 68패 (56.69%),21점
다딱이의도시여행,MASTER,275승 287패 (48.93%),21점
휴일아 사랑해,MASTER,133승 126패 (51.35%),21점
빵 돈,MASTER,65승 47패 (58.04%),21점
호정손,MASTER,110승 84패 (56.70%),21점
Joey Badaxx,MASTER,73승 69패 (51.41%),21점
Eйvoy,MASTER,92승 77패 (54.44%),21점
물로그린그림,MASTER,45승 38패 (54.22%),21점
투명 엔서,MASTER,122승 91패 (57.28%),21점
Night and star,MASTER,96승 79패 (54.86%),21점
9월30일 안오냐,MASTER,376승 314패 (54.49%),21점
노란곰도리,MASTER,76승 55패 (58.02%),21점
김남길닮음,MASTER,180승 162패 (52.63%),21점
밤빛 전용 메이드,MASTER,107승 109패 (49.54%),21점
확신은 행동이다,MASTER,93승 88패 (51.38%),21점
Aoxp,MASTER,73승 49패 (59.84%),21점
융레이븐,MASTER,199승 193패 (50.77%),21점
김태광 fan,MASTER,112승 83패 (57.44%),21점
술좀더줘,MASTER,63승 48패 (56.76%),21점
TLS TG,MASTER,128승 124패 (50.79%),21점
오빠 타,MASTER,86승 81패 (51.50%),21점
인베안보면오픈,MASTER,125승 128패 (49.41%),21점
조똥벌레,MASTER,263승 226패 (53.78%),21점
Toorikoi,MASTER,63승 57패 (52.50%),21점
더 샷업,MASTER,192승 165패 (53.78%),21점
롱채연,MASTER,127승 110패 (53.59%),21점
원챔이면닷지해라,MASTER,155승 182패 (45.99%),21점
k0g MaW,MASTER,105승 79패 (57.07%),21점
김전율,MASTER,169승 169패 (50.00%),21점
GOMBUNNY,MASTER,44승 39패 (53.01%),21점
Children,MASTER,158승 148패 (51.63%),21점
hellmouth,MASTER,347승 354패 (49.50%),21점
전투사관제이스,MASTER,97승 86패 (53.01%),21점
착한도구,MASTER,153승 166패 (47.96%),21점
빛경제,MASTER,99승 97패 (50.51%),21점
벤치가제일재밌어,MASTER,288승 270패 (51.61%),21점
 Akapshu,MASTER,306승 277패 (52.49%),21점
M4ny,MASTER,65승 55패 (54.17%),21점
천점미만훈수금지,MASTER,62승 46패 (57.41%),21점
점 맵,MASTER,62승 49패 (55.86%),21점
제주교대 오영익,MASTER,266승 237패 (52.88%),21점
난 그게 어렵나봐,MASTER,39승 27패 (59.09%),21점
안무너진마포대교,MASTER,83승 81패 (50.61%),21점
행 윤,MASTER,97승 75패 (56.40%),21점
너네잘한다,MASTER,149승 149패 (50.00%),21점
팬더주먹에주님곁,MASTER,239승 234패 (50.53%),21점
가장 즐거운 시간,MASTER,225승 193패 (53.83%),21점
eaglue,MASTER,106승 91패 (53.81%),21점
Got your Heart,MASTER,258승 253패 (50.49%),21점
아픔이 없는 교훈,MASTER,101승 100패 (50.25%),21점
라인전은항상이김,MASTER,41승 32패 (56.16%),21점
장 우 상 망,MASTER,88승 72패 (55.00%),21점
Mr Sabo,MASTER,194승 190패 (50.52%),21점
국민요정 아이유,MASTER,65승 53패 (55.08%),21점
박카스방문판매원,MASTER,90승 77패 (53.89%),21점
TRex,MASTER,115승 112패 (50.66%),21점
칠월십오일해병대,MASTER,127승 115패 (52.48%),21점
덩굴맨,MASTER,142승 141패 (50.18%),21점
미드 신드라,MASTER,61승 34패 (64.21%),21점
cagel,MASTER,102승 105패 (49.28%),21점
어릴 적 내 영웅,MASTER,187승 184패 (50.40%),21점
카리베르트,MASTER,90승 88패 (50.56%),21점
압도적딜교장인,MASTER,49승 36패 (57.65%),21점
베이지 일,MASTER,153승 148패 (50.83%),21점
Focuskiney,MASTER,221승 218패 (50.34%),21점
현서짱아,MASTER,55승 45패 (55.00%),21점
umeming,MASTER,72승 49패 (59.50%),21점
달 동,MASTER,121승 116패 (51.05%),21점
TIRANOSAURUS,MASTER,64승 52패 (55.17%),21점
1vs2,MASTER,175승 150패 (53.85%),21점
모 망,MASTER,273승 247패 (52.50%),21점
Mei,MASTER,157승 127패 (55.28%),21점
7KdzQiqEpW2f,MASTER,310승 301패 (50.74%),21점
Zl존Jungle러,MASTER,130승 126패 (50.78%),21점
qweadadad,MASTER,176승 129패 (57.70%),21점
AD RENGAR,MASTER,59승 55패 (51.75%),21점
사기리귀엽다,MASTER,92승 52패 (63.89%),21점
헤 진,MASTER,267승 263패 (50.38%),21점
케인 마스터,MASTER,120승 102패 (54.05%),21점
White Wolfi,MASTER,233승 204패 (53.32%),21점
뽀뽀 함 해도,MASTER,84승 80패 (51.22%),21점
니인생폭망함,MASTER,67승 64패 (51.15%),21점
정글연습좀요,MASTER,74승 76패 (49.33%),21점
아우2야,MASTER,61승 57패 (51.69%),21점
qwertyu987,MASTER,81승 58패 (58.27%),21점
몽지민,MASTER,92승 84패 (52.27%),21점
드림캐쳐 가현,MASTER,75승 61패 (55.15%),21점
T1 Gumayuwi,MASTER,72승 66패 (52.17%),21점
한요한 반복,MASTER,198승 192패 (50.77%),21점
오근범,MASTER,200승 188패 (51.55%),21점
럽 냥,MASTER,45승 37패 (54.88%),21점
영등포연합나백진,MASTER,146승 145패 (50.17%),21점
센티맘,MASTER,69승 62패 (52.67%),21점
부를때오지그랬어,MASTER,307승 310패 (49.76%),21점
Hanchi,MASTER,143승 127패 (52.96%),21점
칼리제리와사바리,MASTER,198승 180패 (52.38%),21점
크리패,MASTER,50승 44패 (53.19%),21점
와팀운토나오네,MASTER,193승 166패 (53.76%),21점
ACISS,MASTER,122승 93패 (56.74%),21점
고독한 햄스터,MASTER,157승 123패 (56.07%),21점
최대풍,MASTER,191승 145패 (56.85%),21점
곽들곽들,MASTER,274승 246패 (52.69%),21점
영석이는 예뻐,MASTER,137승 112패 (55.02%),21점
든든하군준영장군,MASTER,68승 43패 (61.26%),21점
전예진,MASTER,356승 301패 (54.19%),21점
부 봉,MASTER,34승 16패 (68.00%),21점
기버미에요구르트,MASTER,89승 68패 (56.69%),21점
stupid phobia,MASTER,152승 112패 (57.58%),21점
유튜브 꺽마,MASTER,193승 172패 (52.88%),21점
이꿀물,MASTER,75승 62패 (54.74%),21점
웃기심,MASTER,193승 184패 (51.19%),21점
토익800 임지환,MASTER,119승 116패 (50.64%),21점
콩정혁,MASTER,94승 64패 (59.49%),21점
욱 머,MASTER,172승 159패 (51.96%),20점
artttt,MASTER,158승 146패 (51.97%),20점
아이스 핫 초콜릿,MASTER,135승 106패 (56.02%),20점
울어바,MASTER,69승 52패 (57.02%),20점
Harley Quinzel,MASTER,586승 562패 (51.05%),20점
12dasd12d,MASTER,192승 162패 (54.24%),20점
Jug 09,MASTER,78승 69패 (53.06%),20점
너구리빔,MASTER,126승 113패 (52.72%),20점
우당탕우하하,MASTER,77승 45패 (63.11%),20점
벼응신같은게임,MASTER,156승 162패 (49.06%),20점
프로데뷔전,MASTER,94승 67패 (58.39%),20점
박스지롱,MASTER,132승 103패 (56.17%),20점
chulmayusi,MASTER,117승 104패 (52.94%),20점
Zi Shi Zhi Zhong,MASTER,104승 74패 (58.43%),20점
따 따 모 따 따,MASTER,80승 65패 (55.17%),20점
초콜릿사줘,MASTER,84승 77패 (52.17%),20점
승현짜앙,MASTER,196승 163패 (54.60%),20점
Dopa friends,MASTER,91승 85패 (51.70%),20점
김광태입니다,MASTER,57승 46패 (55.34%),20점
충주 코쵸 신노부,MASTER,140승 113패 (55.34%),20점
누완노,MASTER,521승 515패 (50.29%),20점
힘을합쳐서이기자,MASTER,197승 170패 (53.68%),20점
핀란드에서온송로버섯,MASTER,81승 72패 (52.94%),20점
롤로노아 이상준,MASTER,291승 262패 (52.62%),20점
기맹주,MASTER,107승 98패 (52.20%),20점
룰루의정석,MASTER,184승 162패 (53.18%),20점
목포 막걸리,MASTER,116승 130패 (47.15%),20점
아홉수 탑,MASTER,65승 49패 (57.02%),20점
그런사람아뉩니다,MASTER,308승 317패 (49.28%),20점
온 부,MASTER,244승 191패 (56.09%),20점
진짜 최진영,MASTER,56승 32패 (63.64%),20점
깽 원,MASTER,115승 94패 (55.02%),20점
키워서잡는편이야,MASTER,132승 108패 (55.00%),20점
asdkjashd,MASTER,188승 187패 (50.13%),20점
이제난모르겠어,MASTER,91승 63패 (59.09%),20점
어디로가시죠,MASTER,61승 34패 (64.21%),20점
헤라크로스,MASTER,172승 181패 (48.73%),20점
장예희,MASTER,115승 114패 (50.22%),20점
kcgu,MASTER,106승 92패 (53.54%),20점
2004 6 02,MASTER,78승 78패 (50.00%),20점
넣어줘 딜,MASTER,261승 252패 (50.88%),20점
ad84,MASTER,189승 176패 (51.78%),20점
If we,MASTER,61승 56패 (52.14%),20점
마초킹김두식,MASTER,138승 118패 (53.91%),20점
W플QR평점화,MASTER,53승 49패 (51.96%),20점
호 주,MASTER,86승 72패 (54.43%),20점
just patient ,MASTER,147승 125패 (54.04%),20점
평화로운협곡원해,MASTER,146승 128패 (53.28%),20점
ryty,MASTER,88승 75패 (53.99%),20점
sryTeam05,MASTER,144승 142패 (50.35%),20점
이게맞나싶다나는,MASTER,147승 152패 (49.16%),20점
늦은후회,MASTER,47승 34패 (58.02%),20점
이 기 다,MASTER,49승 36패 (57.65%),20점
립톤뽈살,MASTER,382승 398패 (48.97%),20점
Juby 23,MASTER,95승 67패 (58.64%),20점
상노비집안석희,MASTER,194승 168패 (53.59%),20점
NO DIE FOR WIN,MASTER,289승 259패 (52.74%),20점
wontaeyeon,MASTER,135승 103패 (56.72%),20점
괴 롱,MASTER,126승 109패 (53.62%),20점
arrowIoI,MASTER,70승 61패 (53.44%),20점
7605,MASTER,140승 105패 (57.14%),20점
21 June,MASTER,235승 223패 (51.31%),20점
실시간,MASTER,78승 70패 (52.70%),20점
sudang,MASTER,55승 41패 (57.29%),20점
천재최고쎈쓰,MASTER,181승 175패 (50.84%),20점
Rabelais,MASTER,274승 279패 (49.55%),20점
언어는당신의인격,MASTER,80승 67패 (54.42%),20점
발가벗겨주마,MASTER,459승 455패 (50.22%),20점
명 쫑,MASTER,167승 147패 (53.18%),20점
별나라 미진공주,MASTER,84승 65패 (56.38%),20점
향 이,MASTER,240승 206패 (53.81%),20점
이명은 개잘함,MASTER,77승 58패 (57.04%),20점
취미가없는사람,MASTER,198승 155패 (56.09%),20점
송래혁,MASTER,210승 202패 (50.97%),20점
폭풍woo,MASTER,94승 82패 (53.41%),20점
Siwooooooooo,MASTER,57승 46패 (55.34%),20점
양이공쥬삥삥,MASTER,58승 50패 (53.70%),20점
폰재호,MASTER,56승 40패 (58.33%),20점
모로의 모함,MASTER,81승 86패 (48.50%),20점
칼챔죄수,MASTER,106승 81패 (56.68%),20점
우딱원정대,MASTER,251승 221패 (53.18%),20점
속가슴,MASTER,144승 118패 (54.96%),20점
오늘 괜찮아,MASTER,157승 132패 (54.33%),20점
젊고이쁜김수진,MASTER,117승 99패 (54.17%),20점
비전 파동,MASTER,69승 62패 (52.67%),20점
WTS,MASTER,97승 60패 (61.78%),20점
인성쓰레기파탄자,MASTER,45승 38패 (54.22%),20점
봄날엔,MASTER,175승 146패 (54.52%),20점
원투쓰리포컷,MASTER,147승 130패 (53.07%),20점
FEARN0T,MASTER,114승 91패 (55.61%),20점
비행기태워주세요,MASTER,295승 210패 (58.42%),20점
KING DV,MASTER,158승 132패 (54.48%),20점
Likimas,MASTER,137승 111패 (55.24%),20점
여우같은기린,MASTER,86승 70패 (55.13%),20점
Netflix Korea,MASTER,73승 77패 (48.67%),20점
백두산호범이,MASTER,247승 236패 (51.14%),20점
중꾹인,MASTER,90승 78패 (53.57%),20점
감정조절달인,MASTER,115승 99패 (53.74%),20점
May be a change,MASTER,97승 90패 (51.87%),20점
KARINA00,MASTER,109승 99패 (52.40%),20점
목포의아들님,MASTER,146승 95패 (60.58%),20점
먕치부인,MASTER,140승 124패 (53.03%),20점
do your best now,MASTER,71승 40패 (63.96%),20점
중 재,MASTER,99승 101패 (49.50%),20점
빽 스 킹,MASTER,96승 72패 (57.14%),20점
벚나무 꽃피는 날,MASTER,109승 101패 (51.90%),20점
롤 정 떨,MASTER,94승 83패 (53.11%),20점
Xiao Feng Tao,MASTER,58승 40패 (59.18%),20점
버스커버스타라,MASTER,81승 74패 (52.26%),20점
김춘광,MASTER,148승 148패 (50.00%),20점
토 력 ,MASTER,35승 15패 (70.00%),20점
mArgiela93,MASTER,131승 111패 (54.13%),20점
데이쥐,MASTER,147승 141패 (51.04%),20점
4카시king,MASTER,206승 159패 (56.44%),20점
MINJI LOVE,MASTER,56승 34패 (62.22%),20점
그대는상알상알,MASTER,69승 53패 (56.56%),20점
Ten Second,MASTER,91승 77패 (54.17%),20점
할 만큼 했으니까,MASTER,90승 78패 (53.57%),20점
Etude of 토끼,MASTER,141승 147패 (48.96%),20점
SoulFighterNilah,MASTER,272승 231패 (54.08%),20점
낙리아나,MASTER,204승 215패 (48.69%),20점
쓰 웬,MASTER,164승 139패 (54.13%),20점
침대보를 걷어,MASTER,71승 57패 (55.47%),20점
HTEW,MASTER,59승 55패 (51.75%),20점
헬스는 나의 인생,MASTER,120승 106패 (53.10%),20점
개아사,MASTER,227승 237패 (48.92%),19점
사천빌런 민도리,MASTER,232승 197패 (54.08%),19점
해적왕의 모험,MASTER,63승 56패 (52.94%),19점
dtvi,MASTER,88승 92패 (48.89%),19점
마딱판수날먹충들은생배드립하지마,MASTER,84승 75패 (52.83%),19점
무키 베추,MASTER,143승 146패 (49.48%),19점
whshlhlh,MASTER,68승 56패 (54.84%),19점
용서받지못한탑,MASTER,102승 76패 (57.30%),19점
뜨라따따,MASTER,78승 70패 (52.70%),19점
챌까지no discord,MASTER,470승 467패 (50.16%),19점
임의변경,MASTER,75승 43패 (63.56%),19점
류 데 기,MASTER,190승 184패 (50.80%),19점
010313,MASTER,81승 75패 (51.92%),19점
너구리카와이,MASTER,69승 69패 (50.00%),19점
우 담 티 비,MASTER,248승 213패 (53.80%),19점
헉 실수했네,MASTER,70승 59패 (54.26%),19점
insta lumvesly,MASTER,55승 29패 (65.48%),19점
xiaoming fans,MASTER,220승 225패 (49.44%),19점
롯데리아빨대도둑,MASTER,41승 39패 (51.25%),19점
아리알록,MASTER,120승 125패 (48.98%),19점
라인 빼먹는 사람,MASTER,89승 52패 (63.12%),19점
IlllIIIllIlll,MASTER,164승 168패 (49.40%),19점
광이도,MASTER,85승 62패 (57.82%),19점
위네트,MASTER,88승 89패 (49.72%),19점
바덕둥절,MASTER,78승 49패 (61.42%),19점
Kellin,MASTER,161승 144패 (52.79%),19점
biejiazhuangnuli,MASTER,62승 30패 (67.39%),19점
망 농,MASTER,77승 50패 (60.63%),19점
조소환사,MASTER,74승 67패 (52.48%),19점
RedGames,MASTER,44승 31패 (58.67%),19점
준몬이2,MASTER,181승 158패 (53.39%),19점
열군만두,MASTER,160승 143패 (52.81%),19점
당 신,MASTER,44승 40패 (52.38%),19점
03 February,MASTER,325승 324패 (50.08%),19점
Tout ira bien je,MASTER,90승 92패 (49.45%),19점
소통안해요,MASTER,82승 57패 (58.99%),19점
SuperShyy,MASTER,102승 95패 (51.78%),19점
FASSDSA,MASTER,113승 92패 (55.12%),19점
잭스카밀트린,MASTER,64승 40패 (61.54%),19점
괴물방울,MASTER,98승 91패 (51.85%),19점
Jinheuk,MASTER,181승 171패 (51.42%),19점
캬루룽 캬루룽,MASTER,191승 180패 (51.48%),19점
격 사,MASTER,89승 97패 (47.85%),19점
이게곰,MASTER,50승 38패 (56.82%),19점
매 돈,MASTER,47승 42패 (52.81%),19점
푸조나무,MASTER,199승 198패 (50.13%),19점
랄랄루살인마 ,MASTER,177승 135패 (56.73%),19점
Myeonghyeoй,MASTER,167승 156패 (51.70%),19점
항상열심히하자,MASTER,73승 79패 (48.03%),19점
호가소랑,MASTER,135승 131패 (50.75%),19점
제이크,MASTER,154승 145패 (51.51%),19점
한권 두권 세권,MASTER,195승 181패 (51.86%),19점
windia,MASTER,150승 149패 (50.17%),19점
ORIKIING,MASTER,52승 41패 (55.91%),19점
xizhao owo,MASTER,76승 51패 (59.84%),18점
꽃피운 재능,MASTER,155승 97패 (61.51%),18점
lulu9,MASTER,79승 70패 (53.02%),18점
bewg,MASTER,70승 61패 (53.44%),18점
Trust 1,MASTER,210승 199패 (51.34%),18점
daoxinposu1,MASTER,78승 56패 (58.21%),18점
성버미,MASTER,88승 59패 (59.86%),18점
Atheris,MASTER,63승 56패 (52.94%),18점
Super kennen,MASTER,97승 62패 (61.01%),18점
민푸름,MASTER,71승 58패 (55.04%),18점
Nonogram,MASTER,76승 73패 (51.01%),18점
WAEQAR,MASTER,94승 73패 (56.29%),18점
김기봉,MASTER,66승 67패 (49.62%),18점
와꾸징징이,MASTER,121승 86패 (58.45%),18점
쿠라누나 fan,MASTER,122승 90패 (57.55%),18점
Rui1,MASTER,292승 272패 (51.77%),18점
김 늘,MASTER,449승 427패 (51.26%),18점
Hei1,MASTER,495승 498패 (49.85%),18점
인간시절 배옥란,MASTER,123승 114패 (51.90%),18점
19980111,MASTER,136승 126패 (51.91%),18점
국밥왜먹음,MASTER,91승 71패 (56.17%),18점
바이 마스터,MASTER,87승 73패 (54.37%),18점
어 즈,MASTER,28승 17패 (62.22%),18점
Copy Complicated,MASTER,218승 208패 (51.17%),18점
준매스,MASTER,71승 51패 (58.20%),18점
못하면쳐나대지마,MASTER,91승 65패 (58.33%),18점
